Tree ID,Name,DBH (cm),Replacement Value (eur),Carbon Storage (kg),Carbon Storage (eur),Gross Carbon Sequestration (kg/yr),Gross Carbon Sequestration (eur/yr),Avoided Runoff (mcube/yr),Avoided Runoff (eur/yr),Carbon Avoided (kg/yr),Carbon Avoided (eur/yr),Pollution Removal (g/yr),Pollution Removal (eur/yr),Energy Savings (eur/yr),Total Annual Benefits (eur/yr),Oxygen Production (kg/yr),Height (m),Crown Height (m),Crown Width (m),Canopy Cover (m2),Leaf Area (m2),Leaf Biomass (kg),Latitude,Longitude,geometry,canopy_cov,index_right,numero_cir,area,perimetro,Region,fumetto
7613.0,Cupressus,26.2,1193.03,494.2,79.40000000000001,11.6,1.87,0,0.04,,,16.7,0.09,,1.99,31,8.6,2.6,2.3,4.3,11.5,2.7,46.06463378174163,11.15481539839507,POINT (11.15481539839507 46.06463378174163),4.3,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
7614.0,Cupressus,26.2,1193.03,494.2,79.40000000000001,11.6,1.87,0,0.04,,,16.7,0.09,,1.99,31,8.6,2.6,2.3,4.3,11.5,2.7,46.0646318407101,11.15487726997365,POINT (11.15487726997365 46.0646318407101),4.3,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
7615.0,Cupressus,26.2,1193.03,494.2,79.40000000000001,11.6,1.87,0,0.04,,,16.7,0.09,,1.99,31,8.6,2.6,2.3,4.3,11.5,2.7,46.06472343141611,11.15548024039402,POINT (11.15548024039402 46.06472343141611),4.3,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
12097.0,Platanus x hispanica,60,5144.5,1615.2,259.51,20.5,3.3,0.7,1.29,,,538.8,2.77,,7.36,54.7,8,2.4,11,95,371.4,17.1,46.05259549334071,11.1507046850057,POINT (11.1507046850057 46.05259549334071),95.0,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
12116.0,Liriodendron tulipifera,15,647.63,38.2,6.14,2.5,0.4,0,0.02,,,9.699999999999999,0.05,,0.48,6.7,3,0.9,2,3.1,6.7,0.4,46.06769261334054,11.16162137167279,POINT (11.16162137167279 46.06769261334054),3.1,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
12117.0,Liriodendron tulipifera,15,647.63,38.2,6.14,2.5,0.4,0,0.02,,,7.4,0.04,,0.46,6.7,3,0.9,2,3.1,5.1,0.3,46.067629029314,11.16152374809384,POINT (11.16152374809384 46.067629029314),3.1,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
12118.0,Liriodendron tulipifera,20,918.1799999999999,76.5,12.29,3.8,0.6,0,0.02,,,8.800000000000001,0.05,,0.67,10,3,0.9,2,3.1,6.1,0.4,46.06755824000811,11.16146441500579,POINT (11.16146441500579 46.06755824000811),3.1,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
12119.0,Liriodendron tulipifera,20,918.1799999999999,76.5,12.29,3.8,0.6,0,0.08,,,34.7,0.18,,0.86,10,5,1.5,4,12.6,23.9,1.4,46.06750941500793,11.16139803333879,POINT (11.16139803333879 46.06750941500793),12.6,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
12120.0,Pinus sylvestris,25,1112.38,105.4,16.93,3.7,0.6,0,0.09,,,37,0.19,,0.88,10,5,1.5,4,12.6,25.5,2.5,46.06743921167499,11.16137123167284,POINT (11.16137123167284 46.06743921167499),12.6,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
12121.0,Sophora japonica,25,1132.87,111.6,17.94,3.3,0.53,0,0.05,,,22.6,0.12,,0.7,8.800000000000001,5,1.5,4,12.6,15.6,1.8,46.06736761667494,11.16142795000582,POINT (11.16142795000582 46.06736761667494),12.6,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
12122.0,Liriodendron tulipifera,15,647.63,38.2,6.14,2.5,0.4,0,0.08,,,33.3,0.17,,0.65,6.7,5,1.5,4,12.6,22.9,1.4,46.06747712037276,11.16131596770787,POINT (11.16131596770787 46.06747712037276),12.6,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
12123.0,Ostrya carpinifolia,25,1132.87,209.2,33.61,6.3,1.01,0,0.08,,,32.7,0.17,,1.26,16.8,6,1.8,4,12.6,22.5,1.5,46.06411937834087,11.15281804000571,POINT (11.15281804000571 46.06411937834087),12.6,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
12124.0,Ostrya carpinifolia,35,1907.35,473.5,76.06999999999999,10.2,1.63,0.1,0.11,,,47.8,0.25,,2,27.1,6,1.8,4,12.6,33,2.2,46.06420916000806,11.15278439500576,POINT (11.15278439500576 46.06420916000806),12.6,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
12125.0,Ostrya carpinifolia,22,950.87,153.4,24.65,5.3,0.85,0,0.09,,,35.9,0.18,,1.12,14,6,1.8,4,12.6,24.8,1.6,46.06421701000779,11.15289733500574,POINT (11.15289733500574 46.06421701000779),12.6,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
12126.0,Ostrya carpinifolia,35,1907.35,473.5,76.06999999999999,10.2,1.63,0.1,0.11,,,47.8,0.25,,2,27.1,6,1.8,4,12.6,33,2.2,46.0643722800074,11.15293796000568,POINT (11.15293796000568 46.0643722800074),12.6,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
12127.0,Ostrya carpinifolia,35,1907.35,473.5,76.06999999999999,10.2,1.63,0.1,0.11,,,47.8,0.25,,2,27.1,6,1.8,4,12.6,33,2.2,46.06407465167436,11.15250060500569,POINT (11.15250060500569 46.06407465167436),12.6,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
12128.0,Ostrya carpinifolia,35,1907.35,473.5,76.06999999999999,10.2,1.63,0.1,0.11,,,47.8,0.25,,2,27.1,6,1.8,4,12.6,33,2.2,46.0643751733405,11.15255788667268,POINT (11.15255788667268 46.0643751733405),12.6,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
14263.0,Aesculus hippocastanum,60,4784.1,1367.2,219.66,17.6,2.83,0.1,0.2,,,83.5,0.43,,3.46,46.9,10,3,4,12.6,57.5,4,46.06531749500813,11.15442783667272,POINT (11.15442783667272 46.06531749500813),12.6,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
14264.0,Aesculus hippocastanum,48,3181.24,791.3,127.13,12.6,2.03,0.1,0.14,,,59.4,0.31,,2.48,33.7,10,3,4,12.6,41,2.9,46.06528206500797,11.15448305667274,POINT (11.15448305667274 46.06528206500797),12.6,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
14265.0,Aesculus hippocastanum,60,4784.1,1349.3,216.78,17.5,2.8,0.1,0.18,,,74,0.38,,3.36,46.5,8,2.4,4,12.6,51,3.6,46.06532475334041,11.15445953333868,POINT (11.15445953333868 46.06532475334041),12.6,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
14266.0,Aesculus hippocastanum,60,4784.1,1367.2,219.66,17.6,2.83,0.1,0.18,,,73.90000000000001,0.38,,3.38,46.9,10,3,4,12.6,50.9,3.6,46.06529881167467,11.15452042500575,POINT (11.15452042500575 46.06529881167467),12.6,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
14267.0,Carpinus betulus,50,3553.1,930.2,149.45,0.3,0.05,0.1,0.16,,,65.40000000000001,0.34,,0.54,0.8,10,3,4,12.6,45.1,2.7,46.06517221834042,11.15443950333868,POINT (11.15443950333868 46.06517221834042),12.6,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
14268.0,Aesculus hippocastanum,60,4784.1,1367.2,219.66,17.6,2.83,0.1,0.2,,,83.5,0.43,,3.46,46.9,10,3,4,12.6,57.5,4,46.0654765764267,11.15451758938966,POINT (11.15451758938966 46.0654765764267),12.6,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
14269.0,Fagus sylvatica,45,3747.29,821.4,131.98,9.1,1.47,0.1,0.22,,,92.7,0.48,,2.17,24.4,10,3,5,19.6,63.9,3.2,46.06539060167462,11.15445887000568,POINT (11.15445887000568 46.06539060167462),19.6,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
14270.0,Parrotia persica,10,278.67,20.2,3.24,1.1,0.17,0,0.01,,,3.1,0.02,,0.19,2.8,3,0.9,1,0.8,2.1,0.1,46.06527139167456,11.15467471167272,POINT (11.15467471167272 46.06527139167456),0.8,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
14271.0,Betula pendula,15,607.47,48.4,7.78,3.3,0.52,0,0.02,,,7.8,0.04,,0.58,8.699999999999999,5,1.5,2,3.1,5.4,0.3,46.06540320667488,11.15474057167271,POINT (11.15474057167271 46.06540320667488),3.1,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
14272.0,Betula pendula,15,607.47,48.4,7.78,3.3,0.52,0,0.02,,,9.4,0.05,,0.59,8.699999999999999,5,1.5,2,3.1,6.5,0.4,46.06542509834082,11.15476865833875,POINT (11.15476865833875 46.06542509834082),3.1,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
14273.0,Betula pendula,15,607.47,48.4,7.78,3.3,0.52,0,0.02,,,7.2,0.04,,0.58,8.699999999999999,5,1.5,2,3.1,5,0.3,46.06542062167458,11.15478457000575,POINT (11.15478457000575 46.06542062167458),3.1,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
14274.0,Cedrus deodara,55,4188.74,824.3,132.44,12.1,1.95,0.4,0.8,,,334.6,1.72,,4.47,32.3,14,4.2,10,78.5,230.7,54.1,46.06535153667427,11.15483042833865,POINT (11.15483042833865 46.06535153667427),78.5,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
14275.0,Cedrus deodara,55,4188.74,832.4,133.74,12.1,1.95,0.5,1.04,,,434.5,2.23,,5.22,32.3,14,4.2,10,78.5,299.5,70.2,46.06533653167455,11.15484956500574,POINT (11.15484956500574 46.06533653167455),78.5,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
14276.0,Cedrus deodara,49,3386.16,657.4,105.63,10.7,1.72,0.4,0.83,,,345.2,1.77,,4.32,28.6,14,4.2,10,78.5,238,55.8,46.06532493834043,11.15490764000578,POINT (11.15490764000578 46.06532493834043),78.5,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
14277.0,Pinus nigra,46,3100.5,350.8,56.37,5.4,0.87,0.3,0.6,,,252.1,1.3,,2.77,14.4,12,3.6,7,38.5,173.8,16.7,46.06532793667511,11.1549504616727,POINT (11.1549504616727 46.06532793667511),38.5,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
14278.0,Pinus nigra,46,3100.5,350.8,56.37,5.4,0.87,0.3,0.6,,,252.1,1.3,,2.77,14.4,12,3.6,7,38.5,173.8,16.7,46.06531531667473,11.15499417667271,POINT (11.15499417667271 46.06531531667473),38.5,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
14279.0,Pinus nigra,51,3743.79,441.6,70.95999999999999,6.2,0.99,0.3,0.59,,,246.4,1.27,,2.85,16.4,12,3.6,7,38.5,169.9,16.4,46.06527732000785,11.15497636167269,POINT (11.15497636167269 46.06527732000785),38.5,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
14280.0,Ostrya carpinifolia,15,616.5599999999999,60.5,9.73,3.1,0.49,0,0.01,,,5.1,0.03,,0.53,8.199999999999999,4,1.2,1,0.8,3.5,0.2,46.06501100500812,11.15860243833878,POINT (11.15860243833878 46.06501100500812),0.8,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
14281.0,Ostrya carpinifolia,15,616.5599999999999,60.5,9.73,3.1,0.49,0,0.01,,,4.8,0.02,,0.53,8.199999999999999,4,1.2,1,0.8,3.3,0.2,46.06495185334039,11.15863423500581,POINT (11.15863423500581 46.06495185334039),0.8,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
14282.0,Ostrya carpinifolia,15,616.5599999999999,60.5,9.73,3.1,0.49,0,0.01,,,5.4,0.03,,0.53,8.199999999999999,4,1.2,1,0.8,3.7,0.2,46.06490025000735,11.15868504500578,POINT (11.15868504500578 46.06490025000735),0.8,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
14283.0,Ostrya carpinifolia,15,616.5599999999999,60.5,9.73,3.1,0.49,0,0.01,,,4.5,0.02,,0.53,8.199999999999999,4,1.2,1,0.8,3.1,0.2,46.06480679500766,11.15880546500583,POINT (11.15880546500583 46.06480679500766),0.8,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
14284.0,Ostrya carpinifolia,15,616.5599999999999,60.5,9.73,3.1,0.49,0,0.01,,,4.2,0.02,,0.52,8.199999999999999,4,1.2,1,0.8,2.9,0.2,46.06478120167454,11.15889657667282,POINT (11.15889657667282 46.06478120167454),0.8,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
14285.0,Ostrya carpinifolia,15,616.5599999999999,60.5,9.73,3.1,0.49,0,0.01,,,5.4,0.03,,0.53,8.199999999999999,4,1.2,1,0.8,3.7,0.2,46.06475686334097,11.15903345000574,POINT (11.15903345000574 46.06475686334097),0.8,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
14286.0,Ostrya carpinifolia,15,616.5599999999999,60.5,9.73,3.1,0.49,0,0.01,,,4.5,0.02,,0.53,8.199999999999999,4,1.2,1,0.8,3.1,0.2,46.06476909500799,11.15912319000575,POINT (11.15912319000575 46.06476909500799),0.8,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
14287.0,Ostrya carpinifolia,15,616.5599999999999,60.5,9.73,3.1,0.49,0,0.01,,,5.1,0.03,,0.53,8.199999999999999,4,1.2,1,0.8,3.5,0.2,46.06480248500765,11.1591877016728,POINT (11.1591877016728 46.06480248500765),0.8,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
14288.0,Ostrya carpinifolia,15,616.5599999999999,60.5,9.73,3.1,0.49,0,0.01,,,5.4,0.03,,0.53,8.199999999999999,4,1.2,1,0.8,3.7,0.2,46.06484455334071,11.15926146667284,POINT (11.15926146667284 46.06484455334071),0.8,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
14289.0,Ostrya carpinifolia,15,616.5599999999999,60.5,9.73,3.1,0.49,0,0.01,,,4.2,0.02,,0.52,8.199999999999999,4,1.2,1,0.8,2.9,0.2,46.06489406334089,11.15929318833885,POINT (11.15929318833885 46.06489406334089),0.8,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
14290.0,Ostrya carpinifolia,15,616.5599999999999,60.5,9.73,3.1,0.49,0,0.01,,,4.8,0.02,,0.53,8.199999999999999,4,1.2,1,0.8,3.3,0.2,46.06494811000768,11.15930549833872,POINT (11.15930549833872 46.06494811000768),0.8,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
14291.0,Tilia x europaea,15,644.29,93,14.94,4.6,0.73,0,0.01,,,5.2,0.03,,0.77,12.2,4,1.2,1,0.8,3.6,0.2,46.06511790167482,11.15914621333879,POINT (11.15914621333879 46.06511790167482),0.8,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
14292.0,Prunus avium,15,579.86,57.1,9.17,2.9,0.47,0,0.03,,,10.8,0.06,,0.55,7.7,4,1.2,3,7.1,7.5,0.6,46.06518494834103,11.15917372167283,POINT (11.15917372167283 46.06518494834103),7.1,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
14293.0,Malus,15,616.5599999999999,51.4,8.26,2.6,0.42,0,0.03,,,14.4,0.07000000000000001,,0.53,7,4,1.2,3,7.1,9.9,0.9,46.06525638167432,11.15914792167275,POINT (11.15914792167275 46.06525638167432),7.1,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
14294.0,Prunus avium,15,579.86,57.1,9.17,2.9,0.47,0,0.03,,,14.1,0.07000000000000001,,0.57,7.7,4,1.2,3,7.1,9.699999999999999,0.7,46.06534175334062,11.15914308500582,POINT (11.15914308500582 46.06534175334062),7.1,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
14295.0,Tilia x europaea,15,644.29,93,14.94,4.6,0.73,0,0.01,,,5.2,0.03,,0.77,12.2,4,1.2,1,0.8,3.6,0.2,46.06542644000777,11.1591094866728,POINT (11.1591094866728 46.06542644000777),0.8,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
14296.0,Tilia x europaea,15,644.29,93,14.94,4.6,0.73,0,0.01,,,5.9,0.03,,0.78,12.2,4,1.2,1,0.8,4.1,0.2,46.06536867667464,11.15888483000584,POINT (11.15888483000584 46.06536867667464),0.8,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
14297.0,Tilia x europaea,15,644.29,93,14.94,4.6,0.73,0,0.01,,,4.6,0.02,,0.77,12.2,4,1.2,1,0.8,3.1,0.1,46.06530077334084,11.15889817333878,POINT (11.15889817333878 46.06530077334084),0.8,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
14298.0,Prunus avium,29,1189.34,284.2,45.66,7.4,1.19,0,0.04,,,17.7,0.09,,1.32,19.7,4,1.2,3,7.1,12.2,0.9,46.0652800083407,11.15899911000577,POINT (11.15899911000577 46.0652800083407),7.1,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
14299.0,Tilia x europaea,15,644.29,93,14.94,4.6,0.73,0,0.01,,,5.2,0.03,,0.77,12.2,4,1.2,1,0.8,3.6,0.2,46.06523374667508,11.15894930333874,POINT (11.15894930333874 46.06523374667508),0.8,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
14300.0,Tilia x europaea,15,644.29,93,14.94,4.6,0.73,0,0.01,,,5.9,0.03,,0.78,12.2,4,1.2,1,0.8,4.1,0.2,46.06516415667444,11.15898808833871,POINT (11.15898808833871 46.06516415667444),0.8,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
14301.0,Prunus avium,29,1189.34,284.2,45.66,7.4,1.19,0,0.03,,,13.7,0.07000000000000001,,1.29,19.7,4,1.2,3,7.1,9.4,0.7,46.06510372834099,11.15907402500582,POINT (11.15907402500582 46.06510372834099),7.1,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
14302.0,Tilia x europaea,15,644.29,93,14.94,4.6,0.73,0,0.01,,,5.6,0.03,,0.78,12.2,4,1.2,1,0.8,3.8,0.2,46.06508356834107,11.1589828050058,POINT (11.1589828050058 46.06508356834107),0.8,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
14303.0,Acer pseudoplatanus,15,617.51,47.2,7.59,2.3,0.36,0,0.01,,,3.7,0.02,,0.39,6,3,0.9,1,0.8,2.6,0.2,46.06721252167436,11.1655243050059,POINT (11.1655243050059 46.06721252167436),0.8,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
14304.0,Acer pseudoplatanus,15,617.51,47.2,7.59,2.3,0.36,0,0.01,,,4.2,0.02,,0.39,6,3,0.9,1,0.8,2.9,0.2,46.06723815667492,11.16566000333882,POINT (11.16566000333882 46.06723815667492),0.8,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
14305.0,Acer pseudoplatanus,15,617.51,47.2,7.59,2.3,0.36,0,0.01,,,4.2,0.02,,0.39,6,3,0.9,1,0.8,2.9,0.2,46.06723374000748,11.16571556500583,POINT (11.16571556500583 46.06723374000748),0.8,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
14306.0,Acer pseudoplatanus,15,617.51,47.2,7.59,2.3,0.36,0,0.01,,,3.3,0.02,,0.39,6,3,0.9,1,0.8,2.2,0.2,46.06724949500735,11.1657918716728,POINT (11.1657918716728 46.06724949500735),0.8,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
14307.0,Acer pseudoplatanus,15,617.51,47.2,7.59,2.3,0.36,0,0.01,,,4.2,0.02,,0.39,6,3,0.9,1,0.8,2.9,0.2,46.06729686000732,11.16587978500592,POINT (11.16587978500592 46.06729686000732),0.8,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
14308.0,Acer pseudoplatanus,15,617.51,47.2,7.59,2.3,0.36,0,0.01,,,3.5,0.02,,0.39,6,3,0.9,1,0.8,2.4,0.2,46.0673390466748,11.16598613000584,POINT (11.16598613000584 46.0673390466748),0.8,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
14309.0,Acer pseudoplatanus,15,617.51,47.2,7.59,2.3,0.36,0,0.01,,,3.3,0.02,,0.39,6,3,0.9,1,0.8,2.2,0.2,46.06726550167505,11.16548960667293,POINT (11.16548960667293 46.06726550167505),0.8,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
14310.0,Prunus avium,15,579.86,57.1,9.17,2.9,0.47,0,0.01,,,3,0.02,,0.49,7.7,3,0.9,1,0.8,2.1,0.2,46.06722963000799,11.16547431667289,POINT (11.16547431667289 46.06722963000799),0.8,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
14311.0,Prunus avium,15,579.86,57.1,9.17,2.9,0.47,0,0.01,,,3.2,0.02,,0.49,7.7,3,0.9,1,0.8,2.2,0.2,46.067199025008,11.1654967916728,POINT (11.1654967916728 46.067199025008),0.8,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
14312.0,Liriodendron tulipifera,25,1266.02,131.1,21.06,5.1,0.83,0,0.05,,,20.6,0.11,,0.98,13.7,7,2.1,3,7.1,14.2,0.8,46.06727835167491,11.1651635616729,POINT (11.1651635616729 46.06727835167491),7.1,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
14313.0,Prunus avium,15,579.86,57.1,9.17,2.9,0.47,0,0.01,,,3.4,0.02,,0.49,7.7,3,0.9,1,0.8,2.4,0.2,46.06716712667464,11.16550334833888,POINT (11.16550334833888 46.06716712667464),0.8,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
14314.0,Prunus avium,15,579.86,57.1,9.17,2.9,0.47,0,0.01,,,3.4,0.02,,0.49,7.7,3,0.9,1,0.8,2.4,0.2,46.0671167200075,11.16556627167288,POINT (11.16556627167288 46.0671167200075),0.8,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
14315.0,Prunus avium,15,579.86,57.1,9.17,2.9,0.47,0,0.01,,,3.2,0.02,,0.49,7.7,3,0.9,1,0.8,2.2,0.2,46.06704466000806,11.16565013667291,POINT (11.16565013667291 46.06704466000806),0.8,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
14316.0,Prunus avium,17,643.1799999999999,77.40000000000001,12.44,3.5,0.5600000000000001,0,0.01,,,3.6,0.02,,0.58,9.199999999999999,3,0.9,1,0.8,2.5,0.2,46.06860613000746,11.16099710833885,POINT (11.16099710833885 46.06860613000746),0.8,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
14317.0,Prunus avium,17,643.1799999999999,77.40000000000001,12.44,3.5,0.5600000000000001,0,0.01,,,3.4,0.02,,0.58,9.199999999999999,3,0.9,1,0.8,2.3,0.2,46.06866110667467,11.16096604667286,POINT (11.16096604667286 46.06866110667467),0.8,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
14318.0,Prunus avium,17,643.1799999999999,77.40000000000001,12.44,3.5,0.5600000000000001,0,0.01,,,3.6,0.02,,0.58,9.199999999999999,3,0.9,1,0.8,2.5,0.2,46.06869172167481,11.16095032833882,POINT (11.16095032833882 46.06869172167481),0.8,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
14319.0,Prunus avium,17,643.1799999999999,77.40000000000001,12.44,3.5,0.5600000000000001,0,0.01,,,3.6,0.02,,0.58,9.199999999999999,3,0.9,1,0.8,2.5,0.2,46.06871722334102,11.16094047333885,POINT (11.16094047333885 46.06871722334102),0.8,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
14320.0,Tilia x europaea,35,2162.77,685.5,110.13,14.3,2.3,0.1,0.21,,,88.8,0.46,,2.97,38.2,8,2.4,5,19.6,61.2,2.8,46.06861951334103,11.16091925167286,POINT (11.16091925167286 46.06861951334103),19.6,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
14321.0,Tilia x europaea,25,1251.68,310,49.81,9.1,1.46,0.1,0.18,,,74,0.38,,2.02,24.2,8,2.4,5,19.6,51,2.4,46.06860228500748,11.16088629667279,POINT (11.16088629667279 46.06860228500748),19.6,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
14322.0,Tilia x europaea,25,1251.68,310,49.81,9.1,1.46,0.1,0.2,,,83.59999999999999,0.43,,2.09,24.2,8,2.4,5,19.6,57.6,2.7,46.06855626000757,11.16089536833886,POINT (11.16089536833886 46.06855626000757),19.6,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
14323.0,Celtis australis,35,1985.5,74.8,12.01,1.5,0.24,0.1,0.19,,,78.59999999999999,0.4,,0.83,3.9,8,2.4,5,19.6,54.2,3.2,46.06140845834108,11.15210769667275,POINT (11.15210769667275 46.06140845834108),19.6,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
14324.0,Celtis australis,35,1985.5,74.8,12.01,1.5,0.24,0.1,0.17,,,69.59999999999999,0.36,,0.76,3.9,8,2.4,5,19.6,48,2.8,46.06141612167487,11.15205127500563,POINT (11.15205127500563 46.06141612167487),19.6,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
14325.0,Celtis australis,35,1985.5,74.8,12.01,1.5,0.24,0.1,0.17,,,69.59999999999999,0.36,,0.76,3.9,8,2.4,5,19.6,48,2.8,46.06140729834109,11.15197786333872,POINT (11.15197786333872 46.06140729834109),19.6,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
14326.0,Celtis australis,52,3997.61,147.3,23.66,2,0.31,0.1,0.22,,,90.40000000000001,0.47,,1,5.2,8,2.4,5,19.6,62.3,3.7,46.06140634834024,11.15189601333861,POINT (11.15189601333861 46.06140634834024),19.6,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
14327.0,Betula,15,607.47,93.09999999999999,14.96,4.8,0.77,0,0.04,,,14.6,0.08,,0.88,12.8,5,1.5,3,7.1,10.1,0.6,46.06135770334059,11.15173094500561,POINT (11.15173094500561 46.06135770334059),7.1,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
14328.0,Betula,15,607.47,93.09999999999999,14.96,4.8,0.77,0,0.04,,,14.6,0.08,,0.88,12.8,5,1.5,3,7.1,10.1,0.6,46.06136198667431,11.15170884167269,POINT (11.15170884167269 46.06136198667431),7.1,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
14329.0,Betula,21,870.16,213.5,34.3,7.8,1.25,0,0.05,,,19.9,0.1,,1.4,20.8,5,1.5,3,7.1,13.7,0.9,46.0613829783405,11.15171023833872,POINT (11.15171023833872 46.0613829783405),7.1,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
14330.0,Betula,15,607.47,93.09999999999999,14.96,4.8,0.77,0,0.03,,,13.6,0.07000000000000001,,0.87,12.8,5,1.5,3,7.1,9.4,0.6,46.06137734334074,11.15172407833866,POINT (11.15172407833866 46.06137734334074),7.1,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
14331.0,Celtis australis,20,863.12,28.7,4.61,1,0.16,0,0.06,,,26,0.13,,0.36,2.6,5,1.5,4,12.6,17.9,1.1,46.06147026000737,11.15195594333861,POINT (11.15195594333861 46.06147026000737),12.6,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
14332.0,Celtis australis,20,863.12,28.7,4.61,1,0.16,0,0.08,,,33.8,0.17,,0.41,2.6,5,1.5,4,12.6,23.3,1.4,46.06153321667517,11.15199754833868,POINT (11.15199754833868 46.06153321667517),12.6,5,7,15433274,18464,POVO,Circoscrizione n. 7 - POVO
